,Title,Description,User_enrolled,Rating,User_vote,Link,Category,Level
8794,Javascript  3Step Process Master Javascript  Tips,Learn Javascript like a Pro! Start from the basics and go all the way to creating your own Javascript Apps and Games!,58.0,4.2,15.0,https://www.udemy.com/course/masterclass-javascript/,Tech,All Levels
8795,AWS Certified Developer  Associate Tutorial  Step 1,Learn how to get started with the basics of application development on AWS,61.0,3.9,15.0,https://www.udemy.com/course/aws-certified-developer-associate-tutorial-step-1/,Tech,All Levels
8796,TensorFlow Artificial Intelligence TensorFlow 3in1,Begin your journey to build next-generation AI models from scratch with TensorFlow and create your own machine learning,102.0,3.6,15.0,https://www.udemy.com/course/tensorflow-artificial-intelligence-with-tensorflow-3-in-1/,Tech,Beginner
8797,LEARNING PATH Powerful User Interfaces Unity  Canvas,Build the finest gaming interfaces with Unity and Canvas,139.0,3.2,15.0,https://www.udemy.com/course/learning-path-powerful-user-interfaces-with-unity-canvas/,Tech,Beginner
8798,Exercise JSON server AJAX practice application,Learn JSON and practice making XHR requests and receiving responses in JavaScript Setup a JSON server locally,2502.0,4.7,15.0,https://www.udemy.com/course/json-ajax-course/,Tech,Beginner
8799,Game Math Physics Basics 2D,Learn Useful Computer Game Math,185.0,3.8,15.0,https://www.udemy.com/course/gamemathandphysics/,Tech,All Levels
8800,Complete Python Django SinglePage App The FUTURE,Turn Any Python DJANGO Web Application Into Single Page Application [WITHIN 2 MINUTES] Using toufiqElahySPA.js Plugin,6537.0,3.1,15.0,https://www.udemy.com/course/toufiqelahy1/,Tech,All Levels
8801,Version Control TFVC GIT 2in1,Get your code under control,76.0,3.8,15.0,https://www.udemy.com/course/version-control-with-tfvc-and-git-2-in-1/,Tech,All Levels
8802,Intermediate Coders Use JavaScript Web Apps Art,"Learn SVG, JSX, JavaScript, React Router, ES6, webpack, CSS, Redux, refactoring & more in this epic web development!",216.0,4.1,15.0,https://www.udemy.com/course/intermediate-coders-use-javascript-to-make-web-apps-and-art/,Tech,All Levels
8803,Machine Learning Data Analysis 2017,Machine Learning is the most up to date technique in data analysis. Learn this course and enjoy the top-paying jobs. ,135.0,3.1,15.0,https://www.udemy.com/course/machine-learning-data-analysis/,Tech,All Levels
8804,Intermediate Coders Use JavaScript Web Apps Art,"Learn SVG, JSX, JavaScript, React Router, ES6, webpack, CSS, Redux, refactoring & more in this epic web development!",216.0,4.1,15.0,https://www.udemy.com/course/intermediate-coders-use-javascript-to-make-web-apps-and-art/,Tech,All Levels
8805,Exercise JSON server AJAX practice application,Learn JSON and practice making XHR requests and receiving responses in JavaScript Setup a JSON server locally,2502.0,4.7,15.0,https://www.udemy.com/course/json-ajax-course/,Tech,Intermediate
8806,TensorFlow Artificial Intelligence TensorFlow 3in1,Begin your journey to build next-generation AI models from scratch with TensorFlow and create your own machine learning,102.0,3.6,15.0,https://www.udemy.com/course/tensorflow-artificial-intelligence-with-tensorflow-3-in-1/,Tech,All Levels
8807,Complete Python Django SinglePage App The FUTURE,Turn Any Python DJANGO Web Application Into Single Page Application [WITHIN 2 MINUTES] Using toufiqElahySPA.js Plugin,6537.0,3.1,15.0,https://www.udemy.com/course/toufiqelahy1/,Tech,Beginner
8808,Getting Started Informatica,Get up and running with Informatica - one of the most sought-after data warehousing tools in the market,83.0,4.5,15.0,https://www.udemy.com/course/getting-started-with-informatica/,Tech,All Levels
8809,Creative Website OneMultiPage Portfolio WordPress Theme,"Master WordPress with this Complete WordPress Course, without learning how to code and without any programming!",3462.0,3.2,15.0,https://www.udemy.com/course/portfolio/,Tech,Beginner
8810,Learn Gain Writing Skills Artificial Intelligence,Towards Compiling a WOW Content likewise,2685.0,4.1,15.0,https://www.udemy.com/course/learn-to-gain-writing-skills-using-artificial-intelligence/,Tech,All Levels
8811,Servicenow ITOM Discovery Practice Test,Mock Discovery Test.Use code :SNOWY1000000 to get discounts.,44.0,2.5,15.0,https://www.udemy.com/course/servicenow-itom-discovery-practice-test/,Tech,Intermediate
8812,Complete web development Bootcamp Beginners 2020,"The only course you need to learn web development - HTML, CSS, JAVASCRIPT and More",6804.0,4.0,15.0,https://www.udemy.com/course/the-web-developer-bootcamp-x/,Tech,Intermediate
8813,Create Instagram Masks Spark AR Essentials,Learn the official software from Facebook for Additional Reality Effects,61.0,3.9,15.0,https://www.udemy.com/course/create-instagram-masks-spark-ar-essentials/,Tech,Beginner
8814,Learn Django Basics Advance  Deployment,"This Course will help you Learn and Master DJango, by Building A Forum And a Fully featured Application Form",7028.0,3.4,15.0,https://www.udemy.com/course/django-very-basics/,Tech,All Levels
8815,Beginning Selenium WebDriver Java Training,"This is a beginning course for WebDriver test automation in the Java language using JUnit, TestNG, ANT, and Maven.",280.0,3.2,15.0,https://www.udemy.com/course/beginning-webdriver-and-java/,Tech,Beginner
8816,Build Membership Website Joomla,Use Joomla to build a powerful membership website. You can also integrate it with non Joomla websites. Amazing Features.,1195.0,3.5,15.0,https://www.udemy.com/course/build-your-own-membership-website-with-joomla/,Tech,Beginner
8817,Programming Language Golang Kubernetes  Programming,"Go Programming Language (Golang): Java, Python, Kubernetes & Programming, Networking, Mainframe, Install On UNIX/Windows",2399.0,1.8,15.0,https://www.udemy.com/course/go-programming-language-golang-kubernetes-programming/,Tech,Beginner
8818,REST API Design Test Scale Deploy,"How to plan, design, build, deploy and scale REST APIs in AWS. (Spring Boot, Python, AWS, Swagger, Postman)",171.0,3.4,15.0,https://www.udemy.com/course/building-robust-apis/,Tech,All Levels
8819,Software Design Patterns Skills Test Interview Questions,Software Design Patterns Interview Questions for Architecture/OOP/Independent of using in C++ /Python/PHP/Java/Swift C#,353.0,4.0,15.0,https://www.udemy.com/course/test-your-software-design-patterns-skills/,Tech,Beginner
8820,Starting Reactjs,Develop React apps and UIs like the pros,88.0,3.6,15.0,https://www.udemy.com/course/starting-with-react/,Tech,All Levels
8821,Build WordPress ECommerce Store Marketing Automation,"With ZERO coding and 100% FREE resources, learn from SCRATCH how to develop a powerful online store for your business",274.0,4.5,15.0,https://www.udemy.com/course/build-wordpress-e-commerce-store-with-marketing-automation/,Tech,All Levels
8822,Introduction JavaScript Animation Animejs,Learn the fundamentals of Anime.js to create awesome animations with JavaScript,209.0,3.7,15.0,https://www.udemy.com/course/introduction-to-javascript-animation-with-animejs/,Tech,Beginner
8823,Software Architecture Python,Design applications in Python,116.0,3.8,15.0,https://www.udemy.com/course/software-architecture-with-python/,Tech,Beginner
8824,Mobile Application Automation Appium,Detailed Java with BDD concepts,146.0,3.6,15.0,https://www.udemy.com/course/api-testing-using-ruby/,Tech,All Levels
8825,Learn Apache Spark Python,A Complete Guide and Integration of Apache Spark Framework and Python Programming,210.0,3.6,15.0,https://www.udemy.com/course/learn-apache-spark-with-python/,Tech,All Levels
8826,Writing Maintainable Unit Tests,Master the art of loosely coupled unit tests,50.0,4.3,15.0,https://www.udemy.com/course/writing-maintainable-unit-tests/,Tech,Beginner
8827,GuardStores Script Like Amazon Laravel  Voyager admin,In this course we will Learn FrameWork Laravel From the beginning to the end We will work with it using Voyager :),74.0,3.2,15.0,https://www.udemy.com/course/guardstores/,Tech,All Levels
8828,Icon Animations Android Applications  Complete Course,"Learn to create amazing vector Animations like the ones from Instagram, Facebook and implement them in Android Studio.",103.0,4.1,15.0,https://www.udemy.com/course/vector-animations-in-android-applications-complete-course/,Tech,Beginner
8829,basic beginners guide JavaScript 2020,This course on JavaScript is an intermediate level course consisting of all that you should need to know.,478.0,4.5,15.0,https://www.udemy.com/course/the-basic-beginners-js/,Tech,All Levels
8830,Heart Attack Diabetes Prediction Project Apache Spark,Disease Prediction 2 Projects in Apache Spark(ML) for beginners using Databricks Notebook (Unofficial) Community edition,75.0,3.5,15.0,https://www.udemy.com/course/disease-prediction-2-mini-projects-in-apache-sparkml/,Tech,Beginner
8831,Python Operators Beginners,Learn how to perform operations with Python Operators,3426.0,4.2,15.0,https://www.udemy.com/course/python-operators-for-beginners/,Tech,Beginner
8832,Intermediate Mobile App Development Swift 3 iPhone iOS10,Gain the proficiency to start a career as an iOS developer with Swift 3 & Xcode 8 (learn 10 different iPhone API's),1232.0,4.8,15.0,https://www.udemy.com/course/intermediate-mobile-app-development-swift-3-iphone-ios10/,Tech,All Levels
8833,basic beginners guide JavaScript 2020,This course on JavaScript is an intermediate level course consisting of all that you should need to know.,478.0,4.5,15.0,https://www.udemy.com/course/the-basic-beginners-js/,Tech,Intermediate
8834,Heart Attack Diabetes Prediction Project Apache Spark,Disease Prediction 2 Projects in Apache Spark(ML) for beginners using Databricks Notebook (Unofficial) Community edition,75.0,3.5,15.0,https://www.udemy.com/course/disease-prediction-2-mini-projects-in-apache-sparkml/,Tech,Beginner
8835,Learn Apache Spark Python,A Complete Guide and Integration of Apache Spark Framework and Python Programming,210.0,3.6,15.0,https://www.udemy.com/course/learn-apache-spark-with-python/,Tech,All Levels
8836,Learning Path R Programming,Get started with Spark for large-scale distributed data science and processing,147.0,4.0,14.0,https://www.udemy.com/course/learning-path-r-programming/,Tech,All Levels
8837,Successfully MASTER Prestashop Ecommerce Software,Discover Prestashop; a free ecommerce software for building interactive web sites to buy and sell products and services.,72.0,3.5,14.0,https://www.udemy.com/course/prestashop-101/,Tech,Beginner
8838,Create Manage Wordpress Multisite Network,Use Wordpress to manage several websites from a single Wordpress dashboard,2413.0,3.9,14.0,https://www.udemy.com/course/create-and-manage-a-wordpress-multisite-network/,Tech,All Levels
8839,PHP Laravel 5Creating CRUD application,you will learn how to create a crud application in laravel 5 by using crud generator,533.0,3.3,14.0,https://www.udemy.com/course/laravel-5creating-a-crud-application/,Tech,All Levels
8840,Learning Android N Application Development,See the first steps on developing cutting edge applications with the latest iteration of Android,55.0,4.1,14.0,https://www.udemy.com/course/learning-android-n-application-development/,Tech,Beginner
8841,Building eCommerce Startup 4 Hours Livestream,Watch me build an ecommerce website from idea to launch and then marketing it all in 4 realtime hours,1152.0,3.9,14.0,https://www.udemy.com/course/4-hour-startup-building-an-ecommerce-startup-and-marketing-it/,Tech,All Levels
8842,Complete PHP Course Core PHP PHP7  Codeigniter,Complete guide step by step from core PHP to PHP5 and PHP7 with Bootstrap and one PHP framework Codeigniter,82.0,3.8,14.0,https://www.udemy.com/course/the-complete-php-course-from-core-php-to-php7-and-codeigniter/,Tech,All Levels
8843,LEARNING PATH Modern Web Apps Functional JavaScript,Master professional web application development with functional JavaScript,84.0,3.9,14.0,https://www.udemy.com/course/learning-path-modern-web-apps-with-functional-javascript/,Tech,Intermediate
8844,Learn Pacman Game,A 2D pacman game using go (golang) programming language,81.0,3.5,14.0,https://www.udemy.com/course/learn-how-to-make-a-pacman-game-in-go/,Tech,All Levels
8845,Build Ecommerce Site Scratch,Learn ASP.NET by building a complete Ecommerce Site,1257.0,2.1,13.0,https://www.udemy.com/course/build-ecommerce-site-from-scratch/,Tech,Beginner
8846,JavaScript Car Driving Game scratch source code,Learn how you can build a car game from scratch practice exercise building a fun mini application,2493.0,4.5,14.0,https://www.udemy.com/course/javascript-car-game/,Tech,Intermediate
8847,Starting Angular 7,Cutting edge of Angular technology,61.0,4.1,14.0,https://www.udemy.com/course/starting-with-angular-7/,Tech,Beginner
8848,MicroPython Internet Things,A gentle introduction to programming digital circuits with Python,75.0,4.7,14.0,https://www.udemy.com/course/micropython/,Tech,Intermediate
8849,WordPress Course2020Learn WordPress Scratch Money,Learn WordPress + Elementor + WooCommerce All In one guide |Complete WordPress Course Beginner To Pro,50.0,4.3,14.0,https://www.udemy.com/course/wordpress-beginner-course-learn-wordpress-elementor-woocommerce-online/,Tech,Intermediate
8850,Sikuli Automation Java Python  5 Kickass Projects,"Learn SikuliX Automation in Java and Python and create real world applications, Learn how to automate any Application",87.0,2.9,14.0,https://www.udemy.com/course/sikuli-automation-using-java-and-python-with-5-projects/,Tech,Beginner
8851,zero Gatsby developer,Develop a website with GatsbyJS,6633.0,4.0,14.0,https://www.udemy.com/course/gatsby-developer/,Tech,All Levels
8852,React Web Development  React Developer,Learn React From Begging To The Advanced topics By Building Real World Application || Hooks and Redux,226.0,4.9,14.0,https://www.udemy.com/course/react-web-development-become-a-react-developer/,Tech,All Levels
